"Deeplink";"Produkt-Titel";"Produktbeschreibung";"Produktbeschreibung lang";"Preis (Brutto)";"Preis (Netto)";"Währung";"europäische Artikelnummer EAN";"Anbieter Artikelnummer AAN";"Hersteller";"Hersteller Artikelnummer HAN";"Produktbild-URL";"Vorschaubild-URL";"Produktkategorie";"Versandkosten Allgemein";"Versandkosten Vorkasse";"Versandkosten Nachnahme";"Versandkosten Kreditkarte";"Versandkosten Lastschrift";"Versandkosten Rechnung";"Versandkosten PayPal";"Versandkosten Sofortüberweisung";"Lieferzeit/Verfügbarkeit";"base_price";"unit_pricing_base_measure";"unit_pricing_measure";"ext_Nettopreis";"ext_Hersteller";"ext_Herstellerartikelnummer HAN";"ext_Produktkategorie ID"
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fzubehoer%2Fnetzteile-kabel%2Fhandynetzteil%2Fakkuladestation-usb-fuer-samsung-galaxy-s4-mini-i9190-s4-mini-i9195-omnia-m-s7530-b500ae-eb-445163vu%3FsPartner%3Dadcell";"Akkuladestation USB für Samsung Galaxy S4 Mini i9190 S4 Mini i9195 Omnia M S7...";"Akkuladestation 1301 zu Samsung B500AE Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon be...";"Akkuladestation 1301 zu Samsung B500AE Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend nur für Originalakkus Samsung Galaxy S4 Mini i9190 Galaxy S4 Mini i9195 Galaxy Omnia M S7530 Passend für: B500AE EB-445163VU   Micro-USB-Anschluss: Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe: schwarz Inkl. USB Kabel kompatibles Netzeil - kein Originalnetzteil Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken.";"6,90";"";"Euro";"4053271020167";"8008136-8001134";"";"";"https://akkuwelt.de/media/image/63/31/97/8008128-800113456a62da44496e_1280x1280.jpg";"https://akkuwelt.de/media/image/63/31/97/8008128-800113456a62da44496e_1280x1280.jpg";"Zubehör>Netzteile /Kabel>HANDYNETZTEIL";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fnotebookakkustablet%2Ftoshiba%2Fersatzakku-fuer-toshiba-dynabook-equium-portege-satellite-pa36%3FsPartner%3Dadcell";"Ersatzakku für Toshiba Dynabook Equium Portege Satellite PA36";"Ersatzakku für Toshiba Dynabook Equium Portege Satellite PA3634U-1BAS  PA3634U-1BRS  PA3635U-1BAM PA3635U-1BAS  PA3635U-1BRM  PA3635U-1BRS PA3636U-1BAL  PA3636U-1BAR  ...";"Ersatzakku für Toshiba Dynabook Equium Portege Satellite PA3634U-1BAS  PA3634U-1BRS  PA3635U-1BAM PA3635U-1BAS  PA3635U-1BRM  PA3635U-1BRS PA3636U-1BAL  PA3636U-1BAR  PA3636U-1BRL PA3636U-1BRS  PA3638U-1BAP  PA3638U-1BRS PA3728U-1BAS  PA3728U-1BRS  PA3816U-1BRS PA3817U-1BAS  PA3817U-1BRS  PA3818U-1BAS PA3818U-1BRS  PA3819U-1BAS  PA3819U-1BRS Li-Ion   10,8V   4400mAh kompatibler Akku, kein Originalakku";"45,90";"";"Euro";"4038338005264";"8008168x305080";"";"";"https://akkuwelt.de/media/image/d7/03/c1/4b400ba65cf601601d161e7799dfa3a8_1280x1280.jpg";"https://akkuwelt.de/media/image/d7/03/c1/4b400ba65cf601601d161e7799dfa3a8_1280x1280.jpg";"Akkus>Notebookakkus/Tablet>TOSHIBA";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fzubehoer%2Fnetzteile-kabel%2Fhandynetzteil%2Fakkuladestation-usb-fuer-samsung-galaxy-s5-gt-i9600-sm-g900-eb-bg900bbc%3FsPartner%3Dadcell";"Akkuladestation USB für Samsung Galaxy S5 GT-i9600 SM-G900 EB-BG900BBC";"Akkuladestation 1301 für Samsung Galaxy S5 GT-i9600 SM-G900 Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Lade...";"Akkuladestation 1301 für Samsung Galaxy S5 GT-i9600 SM-G900 Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend nur für Originalakkus Samsung GT-i9600 SM-G900 Passend für: EB-BG900BBC Micro-USB-Anschluss: Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe: schwarz Inkl. USB Kabel kompatibles Netzeil - kein Originalnetzteil Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken.";"6,90";"";"Euro";"4053271022932";"8008667-8001134";"";"";"https://akkuwelt.de/media/image/f5/48/ed/8008128-800113456a62da53cac3_1280x1280.jpg";"https://akkuwelt.de/media/image/f5/48/ed/8008128-800113456a62da53cac3_1280x1280.jpg";"Zubehör>Netzteile /Kabel>HANDYNETZTEIL";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fzubehoer%2Fnetzteile-kabel%2Fhandynetzteil%2Fakkuladestation-usb-fuer-sony-xperia-s-ba800-xperia-v-lt25-lt25c-lt25i-lt26-lt26i-lt26w%3FsPartner%3Dadcell";"Akkuladestation USB für Sony Xperia S BA800, Xperia V, LT25, LT25C, LT25i, LT...";"Akuladestation 1301 zu Sony Xperia S BA800 Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und...";"Akuladestation 1301 zu Sony Xperia S BA800 Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend nur für Originalakkus Sony BA800 Passend für: Sony Xperia S / Xperia V / LT25 / LT25C / LT25i / LT26 / LT26i / LT26w Micro-USB-Anschluss: Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe: schwarz Inkl. USB Kabel kompatibles Netzeil - kein Originalnetzteil Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken.";"6,90";"";"Euro";"4053271024196";"8008821-8001134";"";"";"https://akkuwelt.de/media/image/e2/05/d0/8008128-800113456a62da745d4b_1280x1280.jpg";"https://akkuwelt.de/media/image/e2/05/d0/8008128-800113456a62da745d4b_1280x1280.jpg";"Zubehör>Netzteile /Kabel>HANDYNETZTEIL";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fzubehoer%2Fnetzteile-kabel%2Fhandynetzteil%2Fakkuladestation-usb-fuer-sony-ep700-bst-41-xperia-neo-l-mt25-mt25a-mt25i-xperia-play-xperia-t%3FsPartner%3Dadcell";"Akkuladestation USB für Sony EP700 BST-41 , Xperia Neo L, MT25, MT25a, MT25i,...";"Akkuladestation 1301 zu Sony EP700 BST-41 Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon...";"Akkuladestation 1301 zu Sony EP700 BST-41 Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend nur für Originalakkus Sony EP700 / BST-41 Passend für: Sony Xperia Neo L / MT25 / MT25a / MT25i / Xperia Play / Xperia TM X2 Xperia X1 / Xperia X1i / Xperia X10 / Xperia X10a / Xperia X10i Sony / Xperia X1a / Xperia X1c / Xperia X1i / Xperia X2 / Xperia X2a  Xperia X2i / Xperia X3 Micro-USB-Anschluss: Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe: schwarz Inkl. USB Kabel kompatibles Netzeil - kein Originalnetzteil Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken.";"6,90";"";"Euro";"4053271024202";"8008822-8001134";"";"";"https://akkuwelt.de/media/image/07/5f/f5/8008128-800113456a62da7c38e7_1280x1280.jpg";"https://akkuwelt.de/media/image/07/5f/f5/8008128-800113456a62da7c38e7_1280x1280.jpg";"Zubehör>Netzteile /Kabel>HANDYNETZTEIL";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fbabyphone-akkus%2Fersatzakku-fuer-babyphone-philips-avent-scd530-scd536-scd540-sc-d530-advent%3FsPartner%3Dadcell";"Ersatzakku für Babyphone Philips Avent SCD530 SCD536 SCD540 SC-D530 Advent";"Ersatzakku für Babyphone Philips Avent SCD530 SCD536 SCD540 Advent SC-D530 BYD006649 BYD001743 Li-Ion   3,6V  1000mAh kompatibler Akku - kein Originalakku";"Ersatzakku für Babyphone Philips Avent SCD530 SCD536 SCD540 Advent SC-D530 BYD006649 BYD001743 Li-Ion   3,6V  1000mAh kompatibler Akku - kein Originalakku";"16,90";"";"Euro";"4053271024301";"8008832xSL30172x1";"";"";"https://akkuwelt.de/media/image/62/1c/de/2_4064_lrg_1280x1280.jpg";"https://akkuwelt.de/media/image/62/1c/de/2_4064_lrg_1280x1280.jpg";"Akkus>Babyphone-Akkus";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fbabyphone-akkus%2Fersatzakku-fuer-babyphone-nuk-bm300-parent-unit-nuk-babyphone-eco-control-video-10256296%3FsPartner%3Dadcell";"Ersatzakku für Babyphone NUK BM300 Parent Unit Nuk Babyphone Eco Control + Vi...";"Ersatzakku für Babyphone NUK BM300 Parent Unit Nuk Babyphone Eco Control + Video 10256296 Li-Ion   3,6V  1000mAh kompatibler Akku - kein Originalakku";"Ersatzakku für Babyphone NUK BM300 Parent Unit Nuk Babyphone Eco Control + Video 10256296 Li-Ion   3,6V  1000mAh kompatibler Akku - kein Originalakku";"16,90";"";"Euro";"4053271024301";"8008832xSL30172x2";"";"";"https://akkuwelt.de/media/image/a2/fa/59/2_4064_lrg56a62f2689efd_1280x1280.jpg";"https://akkuwelt.de/media/image/a2/fa/59/2_4064_lrg56a62f2689efd_1280x1280.jpg";"Akkus>Babyphone-Akkus";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fkameraakkus%2Fcanon%2Fersatz-akku-fuer-canon-lp-e6-lp-e6n-canon-eos-5d-mark-ii-eos-7d%3FsPartner%3Dadcell";"Ersatz Akku für Canon LP-E6 LP-E6N Canon EOS 5D Mark II EOS 7D";"Ersatzakku für Canon LP-E6 LP-E6N EOS 5D Mark II EOS 7D passend für: Canon EOS 5D Mark II / 5D Mark III / 5D Mark IV Canon EOS 5DS / 5DS R Canon EOS 6D / 6D Mark II Canon EOS 7D / 7D Mark II C...";"Ersatzakku für Canon LP-E6 LP-E6N EOS 5D Mark II EOS 7D passend für: Canon EOS 5D Mark II / 5D Mark III / 5D Mark IV Canon EOS 5DS / 5DS R Canon EOS 6D / 6D Mark II Canon EOS 7D / 7D Mark II Canon EOS 60D / 60Da / 70D / 80D / 90D Canon EOS R / Ra Canon EOS R5 / R6 BlackmagicPocket Cinema Camera 4K Blackmagic Micro Cinema Camera Blackmagic Micro Studio Camera 4K Li-Ion   7,4V  1900mAh kompatibler Akku - kein Originalakku Inklusive Info-Chip und ohne extra Ladekabel!";"24,90";"";"Euro";"4053271024530";"8008883";"";"";"https://akkuwelt.de/media/image/58/f1/e3/f3c6e75648df7142669216a298eae7c6_1280x1280.jpg";"https://akkuwelt.de/media/image/58/f1/e3/f3c6e75648df7142669216a298eae7c6_1280x1280.jpg";"Akkus>Kameraakkus>CANON";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"10 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fzubehoer%2Fnetzteile-kabel%2Fhandynetzteil%2Fakkuladestation-usb-fuer-samsung-bg8000bbe-eg-bg8000bbe-galaxy-s5-mini%3FsPartner%3Dadcell";"Akkuladestation USB für Samsung BG8000BBE EG-BG8000BBE Galaxy S5 Mini";"Akkuladestation 1301 zu Samsung BG8000BBE Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon...";"Akkuladestation 1301 zu Samsung BG8000BBE Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend nur für Originalakkus Passend für: BG8000BBE EG-BG8000BBE Galaxy S5 Mini Galaxy S5 Dx Galaxy S5 Neo SM-G800 SM-G800F SM-G800H SM-G800R4 SM-G800Y Micro-USB-Anschluss: Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe: schwarz Inkl. USB Kabel kompatibles Netzeil - kein Originalnetzteil Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken.";"6,90";"";"Euro";"4053271027630";"8009443-8001134";"";"";"https://akkuwelt.de/media/image/d3/85/56/8008128-800113456a62da8d4ce3_1280x1280.jpg";"https://akkuwelt.de/media/image/d3/85/56/8008128-800113456a62da8d4ce3_1280x1280.jpg";"Zubehör>Netzteile /Kabel>HANDYNETZTEIL";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fzubehoer%2Fnetzteile-kabel%2Fhandynetzteil%2Fakkuladestation-usb-fuer-nokia-bl-5c-3650-6230i%3FsPartner%3Dadcell";"Akkuladestation USB für Nokia BL-5C 3650 6230i";"Akkuladestation 1301 zu Nokia BL-5C Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon begin...";"Akkuladestation 1301 zu Nokia BL-5C Extrem leichte und kleine Akkuladestation zum Laden Ihres Smartphone-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend nur für Originalakkus   Passsend für: Nokia 100 Nokia 1100 / 1101 / 1110 / 1110i / 1112 / 1200 / 1208 / 1209 / 1600 / 1616 / 1800 / 2300 / 2310 / 2323 classic / 2330 classic / 2600 / 2610 / 2700 classic / 2710 Navigation / 2730 classic / 3109 Classic / 3100 / 3120 / 3650 / 3660 / 5130 xpress / 5220 xpress / 6108 / 6230 / 6230i / 6270 / 6600 / 6630 / 6670 / 6680/ 6681 / 6820 / 6822 / 7600 / 7610 Nokia C1-01 / C2-00 / C2-01 / C2-02 Nokia E50 / E60 Nokia N70 / N71 / N91 Nokia N-Gage AEG Fono 3 Anycool W2 Audioline Amplicom Powertel M4000 / Amplicom PowerTel M5000 / Amplicom Powertel M5010 / Amplicom PowerTel M5100 / Ampl...";"6,90";"";"Euro";"4053271027647";"8009445-8001134";"";"";"https://akkuwelt.de/media/image/0c/47/9b/8008128-800113456a62da9decb8_1280x1280.jpg";"https://akkuwelt.de/media/image/0c/47/9b/8008128-800113456a62da9decb8_1280x1280.jpg";"Zubehör>Netzteile /Kabel>HANDYNETZTEIL";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fzubehoer%2Fnetzteile-kabel%2Fkabel-mini-usb%2Fakkuladestation-usb-fuer-gopro-ahdbt-401-hero4-black-silver%3FsPartner%3Dadcell";"Akkuladestation USB für GoPro AHDBT-401 Hero4 Black Silver";"Akkuladestation 1301 zu GoPro AHDBT-401 extrem leichte und kleine Akkuladestation zum Laden Ihres Kamera-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon begin...";"Akkuladestation 1301 zu GoPro AHDBT-401 extrem leichte und kleine Akkuladestation zum Laden Ihres Kamera-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend nur für Originalakkus Passend für: GoPro Hero4 Black / Hero 4 Black GoPro Hero4 Silver / Hero 4 Silver Micro-USB-Anschluss : Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe / Colour: schwarz Inkl. USB Kabel   kompatibles - kein originales Ladegerät Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken.";"6,90";"";"Euro";"4053271027678";"8009447-8001134";"";"";"https://akkuwelt.de/media/image/02/bc/c5/8008128-800113456a62daadbe10_1280x1280.jpg";"https://akkuwelt.de/media/image/02/bc/c5/8008128-800113456a62daadbe10_1280x1280.jpg";"Zubehör>Netzteile /Kabel>KABEL MINI USB";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fnotebookakkustablet%2Fibm-lenovo%2Fersatzakku-fuer-ibm-lenovo-3000-n500-g430-asm-42t4586%3FsPartner%3Dadcell";"Ersatzakku für IBM Lenovo 3000 N500 G430 ASM 42T4586";"Ersatzakku für IBM Lenovo 3000 G550 IdeaPad G430  Z360   ersetzt folgende Akkus: 51J0226 57Y6266 57Y6527 57Y6528 ASM 42T4586 ASM 42T4728 FRU 42T4585 FRU 42T4727 L06L6Y02 L08L6C02 L08L6Y02...";"Ersatzakku für IBM Lenovo 3000 G550 IdeaPad G430  Z360   ersetzt folgende Akkus: 51J0226 57Y6266 57Y6527 57Y6528 ASM 42T4586 ASM 42T4728 FRU 42T4585 FRU 42T4727 L06L6Y02 L08L6C02 L08L6Y02 L08O6C02 L08S6C02 L08S6D02 L08O4C02 LO806D01 L08N6Y02 42T4729 42T4730 42T4581 42T4583 45K1743 42T4725 42T4726 L08L6CO2 L08N6YO2 L08O4CO2 LO8L6C02 LO8N6Y02 LO8O4C02 LO8O6C02 LO8S6C02 L08S6Y02         für folgende Notebookmodelle: Lenovo IdeaPad B460 G430 V460 20003 Z360 Z360A V460A-IFI(A) V460A-IFI(H) < V460A-IFI(T) V460A-ISE V460A-ITH V460A-ITH(A) V460A-ITH(T) V460A-PSI(H)         Z360-091232U Z360-091233U Z360A Z360A-ITH Z360A-PSI   Lenovo 3000   B550 G430 Lenovo 3000 G430 4152 4153 G430A G430L G430LE G430M Lenovo 3000 G450 G450 2949 G450A G450M     Lenovo 3000 G455A Lenovo 3000 G530 4151 G530A G530M 444-23U DC T3400   Len...";"49,90";"";"Euro";"4053271028323";"303887";"";"";"https://akkuwelt.de/media/image/24/c2/04/8009544_1280x1280.jpg";"https://akkuwelt.de/media/image/24/c2/04/8009544_1280x1280.jpg";"Akkus>Notebookakkus/Tablet>IBM - LENOVO";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"3 - 5 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkus%2Fnotebookakkustablet%2Fibm-lenovo%2Fersatzakku-fuer-lenovo-l10s6y01-ideapad-b560-l09s6d16%3FsPartner%3Dadcell";"Ersatzakku für Lenovo L10S6Y01 IdeaPad B560 L09S6D16";"Ersatzakku für Lenovo L10S6Y01 IdeaPad B560 L09S6D16 IdeaPad B560A IdeaPad V560 baugleich: 121000916 121000917 121000918 121001032 121001033 L09N6D16 L09S6D16 L10L6Y01 L10N6Y01 Li-Ion   11,1V ...";"Ersatzakku für Lenovo L10S6Y01 IdeaPad B560 L09S6D16 IdeaPad B560A IdeaPad V560 baugleich: 121000916 121000917 121000918 121001032 121001033 L09N6D16 L09S6D16 L10L6Y01 L10N6Y01 Li-Ion   11,1V   4400 mAh kompatibler Akku - kein Originalakku  ";"39,90";"";"Euro";"4053271031538";"8010050x304341";"";"";"https://akkuwelt.de/media/image/86/ab/57/8010050_1280x1280.jpg";"https://akkuwelt.de/media/image/86/ab/57/8010050_1280x1280.jpg";"Akkus>Notebookakkus/Tablet>IBM - LENOVO";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkuladestation-usb-fuer-olympus-li-40b-nikon-en-el10-fuji-np-45%3FsPartner%3Dadcell";"Akkuladestation USB für Olympus LI-40B Nikon EN-EL10 Fuji NP-45";"Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken. Akkuladestation 1301 zu Olympus LI-40B Nikon EN-EL10   Fuji NP-45 Extrem leichte und kleine Akkuladestation z...";"Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken. Akkuladestation 1301 zu Olympus LI-40B Nikon EN-EL10   Fuji NP-45 Extrem leichte und kleine Akkuladestation zum Laden Ihres Digitalkamera-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend für Originalakkus Passend für: Casio NP-80 / NP-82 Fuji NP-45 / NP-45A Kodak KLIC-7006 Nikon EN-EL10 Olympus LI-40B / LI-42B Pentax D-Li63 / D-Li108 Traveler DS-5370   Micro-USB-Anschluss : Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe / Colour : schwarz Inkl. USB Kabel kompatibles Ladegerät - kein originales Ladegerät";"6,90";"";"Euro";"4053271032054";"8010115-8001134";"";"";"https://akkuwelt.de/media/image/3b/dd/25/8008128-800113456a62dabd53ba_1280x1280.jpg";"https://akkuwelt.de/media/image/3b/dd/25/8008128-800113456a62dabd53ba_1280x1280.jpg";"";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkuladestation-usb-fuer-canon-nb-11l%3FsPartner%3Dadcell";"Akkuladestation USB für Canon NB-11L";"Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken. Akkuladestation 1301 zu Canon NB-11L Extrem leichte und kleine Akkuladestation zum Laden Ihres Digitalkamera-Akkus. Sch...";"Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken. Akkuladestation 1301 zu Canon NB-11L Extrem leichte und kleine Akkuladestation zum Laden Ihres Digitalkamera-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend für Originalakkus Passend für: Canon NB-11L Canon Ixus 125 HS Canon PowerShot A2300 Canon PowerShot SX400 IS   Micro-USB-Anschluss : Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe / Colour : schwarz Inkl. USB Kabel kompatibles - kein originales Ladegerät";"6,90";"";"Euro";"4053271032061";"8010116-8001134";"";"";"https://akkuwelt.de/media/image/79/81/3c/8008128-800113456a62dac55c80_1280x1280.jpg";"https://akkuwelt.de/media/image/79/81/3c/8008128-800113456a62dac55c80_1280x1280.jpg";"";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
"https://t.adcell.com/p/click?promoId=138763&slotId=82056&param0=https%3A%2F%2Fakkuwelt.de%2Fakkuladestation-usb-fuer-medion-traveler-dc-8300-rollei-prego-dp-8300%3FsPartner%3Dadcell";"Akkuladestation USB für Medion Traveler DC-8300 Rollei Prego DP-8300";"Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken. Akkuladestation 1301 zu Medion Traveler DC-8300 Rollei Prego DP-8300 Extrem leichte und kleine Akkuladestation zum Lade...";"Leider ist es nur möglich, den Artikel innerhalb Deutschlands zu verschicken. Akkuladestation 1301 zu Medion Traveler DC-8300 Rollei Prego DP-8300 Extrem leichte und kleine Akkuladestation zum Laden Ihres Digitalkamera-Akkus. Schließen Sie einfach Ihr vorhandenes Original-Micro-USB-Ladegerät an und schon beginnt der Ladevorgang. Inklusive Status-LED für den Ladevorgang. Passend für Originalakkus Passend für: Acer BT.8530A.001 Avant BATS8 Medion DC-8300 Rollei 02491-0028-00 Traveler DS-8330   Micro-USB-Anschluss : Anschluss des Original-Ladegeräts oder -Datenkabels möglich Eingangsspannung: 5V Status-LED Farbe / Colour : schwarz Inkl. USB Kabel kompatibles - kein originales Ladegerät";"6,90";"";"Euro";"4053271032085";"8010118-8001134";"";"";"https://akkuwelt.de/media/image/2a/e6/65/8008128-800113456a62dad4a91d_1280x1280.jpg";"https://akkuwelt.de/media/image/2a/e6/65/8008128-800113456a62dad4a91d_1280x1280.jpg";"";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"5,95";"1-3 Tage";"";"";"";"";"Div.";"";""
